,lam1.pct,lam2.pct,lam3.pct,max_nonlam,symbol,l1_v_lc,l1_v_nl,l2_v_lc,l2_v_nl,l3_v_lc,l3_v_nl
ENSG00000111711,24.5398773006135,22.6086956521739,6.82926829268293,30.9139784946237,GOLT1B,1.08541764983483,0.793811683115497,0.921304347826087,0.731342155009452,0.278292682926829,0.220911983032874
ENSG00000111716,76.6871165644172,74.7826086956522,59.5121951219512,83.3333333333333,LDHB,1.02546725638465,0.920245398773006,0.975165217391304,0.897391304347826,0.776039024390244,0.714146341463414
ENSG00000121361,15.3374233128834,5.21739130434783,3.90243902439024,21.3523131672598,KCNJ8,2.93967280163599,0.718302658486708,0.340173913043478,0.244347826086957,0.254439024390244,0.182764227642276
ENSG00000069431,49.6932515337423,28.695652173913,12.6829268292683,31.6725978647687,ABCC9,1.73173452314557,1.56896670572827,0.577455716586151,0.906008793356131,0.255224330021078,0.400438476294875
ENSG00000111726,34.3558282208589,20,9.75609756097561,44.8717948717949,CMAS,1.71779141104294,0.765644171779141,0.582142857142857,0.445714285714286,0.28397212543554,0.217421602787456
ENSG00000111728,26.3803680981595,5.21739130434783,7.31707317073171,22.5490196078431,ST8SIA1,3.60531697341513,1.16991197652707,0.197775530839232,0.231379962192817,0.277368122518434,0.324496288441145
ENSG00000111731,26.9938650306748,12.1739130434783,8.78048780487805,37.7450980392157,C2CD5,2.21735319894829,0.715162138475022,0.45098814229249,0.322529644268775,0.325277161862528,0.232625910674691
ENSG00000139163,54.601226993865,40.8695652173913,17.0731707317073,67.3611111111111,ETNK1,1.33598746899883,0.810574916197584,0.748510014655594,0.60672344240251,0.312688407782954,0.253457379934624
ENSG00000134532,31.9018404907975,30.4347826086957,14.6341463414634,40.6045751633987,SOX5,1.04820333041192,0.785671081704954,0.954013377926421,0.749540722596448,0.458724202626642,0.360406340481916
ENSG00000060982,36.8098159509202,25.2173913043478,10.2439024390244,26.6129032258064,BCAT1,1.45969959805373,1.38315672058003,0.685072463768116,0.947562582345191,0.278292682926829,0.384922394678492
ENSG00000205707,33.7423312883436,17.3913043478261,13.6585365853659,31.1355311355311,ETFRF1,1.94018404907975,1.08372428726092,0.515415019762846,0.558567774936061,0.404789356984479,0.438680057388809
ENSG00000133703,39.2638036809816,29.5652173913043,9.75609756097561,58.4249084249084,KRAS,1.32804041862144,0.672038771467585,0.752989130434783,0.506037890145836,0.248475609756098,0.166985243520147
ENSG00000246695,27.6073619631902,29.5652173913043,8.78048780487805,32.5268817204301,RASSF8-AS1,0.933778419343197,0.84875526035593,1.07091787439614,0.908947179302911,0.296987087517934,0.269945575488813
ENSG00000123094,50.920245398773,49.5652173913044,19.0243902439024,40.4698186143324,RASSF8,1.02733828436121,1.25822766551119,0.973389209009953,1.22474523208638,0.373611519247723,0.470088349671153
ENSG00000123095,24.5398773006135,31.304347826087,4.39024390243902,19.281045751634,BHLHE41,0.783912747102931,1.27274617864199,1.27565217391304,1.62358142962417,0.140243902439024,0.227697395618024
ENSG00000123096,43.558282208589,37.3913043478261,15.1219512195122,58.1151832460733,SSPN,1.16493080325296,0.749516387553197,0.858420085731782,0.643399921660791,0.347165922363449,0.260206548011426
ENSG00000123104,37.4233128834356,26.9565217391304,16.0975609756098,38.6886395511921,ITPR2,1.38828418761132,0.967294619753111,0.720313613684961,0.696755483052384,0.430147940823671,0.416079788856616
ENSG00000111790,51.5337423312883,36.5217391304348,17.0731707317073,49.4623655913978,FGFR1OP2,1.41104294478528,1.04187783408909,0.708695652173913,0.738374291115312,0.33130081300813,0.345174973488865
ENSG00000064115,73.0061349693252,33.0434782608696,23.4146341463415,38.6934673366834,TM7SF3,2.20939618986116,1.88678192972671,0.452612349287541,0.853980801806889,0.320721459315433,0.605131453911942
ENSG00000152944,36.8098159509202,21.7391304347826,17.5609756097561,31.4907872696817,MED21,1.69325153374233,1.16890745333507,0.590579710144927,0.690333024976873,0.477073170731707,0.557654385054489
ENSG00000211455,57.0552147239264,20,17.0731707317073,24.9084249084249,STK38L,2.85276073619632,2.29059906171057,0.350537634408602,0.802941176470588,0.299239444007343,0.685437589670014
ENSG00000110841,36.8098159509202,60.8695652173913,13.6585365853659,88.5875706214689,PPFIBP1,0.604732690622261,0.415518968323526,1.6536231884058,0.687111801242236,0.224390243902439,0.15418118466899
ENSG00000061794,36.8098159509202,23.4782608695652,13.1707317073171,38.2783882783883,MRPS35,1.56782549420586,0.961634426277629,0.637826086956522,0.61335552319534,0.357804878048781,0.344077488621776
ENSG00000087448,33.1288343558282,32.1739130434783,8.78048780487805,20.8972174900625,KLHL42,1.0296799867352,1.58532275273406,0.971175523349436,1.53962665406427,0.265040650406504,0.420174973488865
ENSG00000123106,60.1226993865031,33.9130434782609,20.9756097560976,48.6928104575163,CCDC91,1.77284882806355,1.23473463169597,0.564063886424135,0.696469215056901,0.348880039820806,0.430774267474218
ENSG00000087502,50.3067484662577,37.3913043478261,16.5853658536585,51.2820512820513,ERGIC2,1.34541304037666,0.980981595092025,0.743266171792153,0.729130434782609,0.329684711481261,0.323414634146342
ENSG00000133687,28.8343558282209,15.6521739130435,6.82926829268293,46.3592233009709,TMTC1,1.84219495569189,0.621976680692513,0.542830712303423,0.337628044616435,0.236844836533472,0.14731196526625
ENSG00000133704,20.2453987730061,15.6521739130435,7.80487804878049,17.5879396984925,IPO8,1.29345603271984,1.15109553023663,0.773122529644269,0.889937888198758,0.385513673318551,0.443763066202091
ENSG00000110888,20.2453987730061,13.9130434782609,5.36585365853659,17.687908496732,CAPRIN2,1.45513803680982,1.14458975049236,0.687220026350461,0.786584998493825,0.265040650406504,0.303362811919112
ENSG00000139146,85.2760736196319,38.2608695652174,25.8536585365854,46.8954248366013,SINHCAF,2.22880646960402,1.81843055941515,0.44867062871442,0.815876382366308,0.303175995788735,0.551304495623353
ENSG00000170456,33.1288343558282,23.4782608695652,15.1219512195122,12.8904031800114,DENND5B,1.41104294478528,2.57003864760412,0.708695652173913,1.82137521547596,0.456458897922313,1.17311700870313
ENSG00000151743,38.6503067484663,10.4347826086957,9.75609756097561,14.4607843137255,AMN1,3.70398773006135,2.67276697514817,0.269979296066253,0.721591746499631,0.252419667053813,0.67465894997933
ENSG00000276900,23.9263803680982,5.21739130434783,4.8780487804878,8.87096774193548,AC023157.3,4.58588957055215,2.69715560513107,0.218060200668896,0.588142292490119,0.203877423389618,0.549889135254989
ENSG00000174718,60.7361963190184,28.695652173913,21.4634146341463,23.8053097345133,RESF1,2.11656441717791,2.55137181563163,0.472463768115942,1.20543074187813,0.353387533875339,0.901622993925106
ENSG00000151746,54.601226993865,47.8260869565217,20.9756097560976,28.9325007433839,BICD1,1.14166201896263,1.88719348797912,0.875915974596971,1.65302292327629,0.38416004384763,0.724984333091019
ENSG00000139132,42.3312883435583,11.304347826087,14.1463414634146,55.961938745168,FGD4,2.99238417601015,0.756429982462202,0.267044738500315,0.202000646860417,0.334181689642983,0.252785049635831
ENSG00000087470,53.3742331288344,33.9130434782609,15.1219512195122,29.755820556502,DNM1L,1.5738555922605,1.79374092633354,0.635382308845577,1.13971125124461,0.28331931595178,0.50820145224353
ENSG00000139131,15.9509202453988,16.5217391304348,3.90243902439024,14.4053601340034,YARS2,0.965450435905715,1.10729062633757,1.03578595317726,1.1469160768453,0.23620025673941,0.270901871809416
ENSG00000139117,28.8343558282209,45.2173913043478,11.219512195122,41.0385259631491,CPNE8,0.637682869277961,0.702616752222361,1.568177613321,1.10182786157941,0.24812382739212,0.273389746142359
ENSG00000139116,10.4294478527607,8.69565217391304,7.31707317073171,79.8202614379085,KIF21A,1.19938650306748,0.130661659895385,0.833759590792839,0.10894041208669,0.701578192252511,0.0916693711461168
ENSG00000151229,26.3803680981595,30.4347826086957,11.219512195122,37.7859477124183,SLC2A13,0.866783523225241,0.698152876803183,1.15369059656218,0.80545240893067,0.368641114982578,0.296922874093606
ENSG00000188906,17.7914110429448,20.8695652173913,5.36585365853659,87.1037868162693,LRRK2,0.852505112474437,0.204255310741802,1.17301349325337,0.239594235568795,0.257113821138211,0.0616029894297816
ENSG00000018236,30.6748466257669,16.5217391304348,6.82926829268293,8.75175315568022,CNTN1,1.85663545366484,3.5049944942583,0.538608695652174,1.88782051282051,0.222634146341463,0.780331457160726
ENSG00000165966,27.6073619631902,0.869565217391304,8.78048780487805,10.1941747572816,PDZRN4,3.14417177914111,2.70815074496056,0.0314975845410628,0.0853002070393375,0.318048780487805,0.861324041811847
ENSG00000151233,10.4294478527607,7.82608695652174,4.8780487804878,13.4408602150538,GXYLT1,1.33265167007498,0.775950920245399,0.750383631713555,0.582260869565217,0.467718794835007,0.362926829268293
ENSG00000015153,39.2638036809816,39.1304347826087,19.5121951219512,28.643216080402,YAF2,1.00340831629175,1.37078893552901,0.996603260869565,1.36613272311213,0.496951219512195,0.681215233204964
ENSG00000134283,42.9447852760736,40.8695652173913,16.5853658536585,46.5201465201465,PPHLN1,1.05077666101031,0.923143809477803,0.95167701863354,0.878534748373845,0.386202090592334,0.356520069137699
ENSG00000139168,40.4907975460123,40,23.4146341463415,47.3118279569892,ZCRB1,1.01226993865031,0.855828220858896,0.987878787878788,0.845454545454545,0.578270509977827,0.49490022172949
ENSG00000139174,32.5153374233129,30.4347826086957,7.80487804878049,16.9222032935832,PRICKLE1,1.06836108676599,1.92146004035081,0.936013125512715,1.79851181791655,0.240036815462494,0.461221149124243
ENSG00000129317,14.7239263803681,8.69565217391304,3.90243902439024,20.8791208791209,PUS7L,1.69325153374233,0.705198579270262,0.590579710144927,0.416475972540046,0.265040650406504,0.186906290115533
ENSG00000198001,13.4969325153374,11.304347826087,3.90243902439024,13.003663003663,IRAK4,1.19395941481831,1.03793312019355,0.837549407114625,0.869320269442743,0.289135254988914,0.300103057368602
ENSG00000151239,45.398773006135,29.5652173913043,13.6585365853659,38.9784946236559,TWF1,1.53554673403104,1.16471334884705,0.65123384253819,0.758500749625187,0.300856954515491,0.350412111017662
ENSG00000139173,32.5153374233129,31.304347826087,11.7073170731707,18.8644688644689,TMEM117,1.03868438991138,1.72362856632319,0.962756357670221,1.65943436048966,0.360055223193741,0.620601468150604
ENSG00000184613,52.760736196319,7.82608695652174,16.5853658536585,45.1797385620915,NELL2,3.18116203536629,1.16779640333263,0.148331648129424,0.173221165185942,0.314350538854226,0.367097428659639
ENSG00000177119,65.0306748466258,34.7826086956522,20,50.8233957978421,ANO6,1.86963190184049,1.27954210508277,0.534864643150123,0.684381831430653,0.307547169811321,0.393519553072626
ENSG00000273015,15.3374233128834,13.0434782608696,3.41463414634146,10.8660130718954,AC008124.1,1.1758691206544,1.41150422067439,0.850434782608696,1.20039228506048,0.222634146341463,0.314249037227214
ENSG00000189079,40.4907975460123,20.8695652173913,16.0975609756098,40.0735294117647,ARID2,1.94018404907975,1.01041256261609,0.515415019762846,0.520781810929398,0.397560975609756,0.401700604162005
ENSG00000139218,71.1656441717791,60.8695652173913,22.4390243902439,67.5824175824176,SCAF11,1.16914986853637,1.05302010075315,0.855322338830585,0.900671615411806,0.315306980656014,0.332024588538568
ENSG00000111371,61.9631901840491,13.0434782608696,17.5609756097561,46.4406779661017,SLC38A1,3.52845944103613,1.33424387622587,0.210503659061558,0.280863218026023,0.283409804395074,0.3781377959765
ENSG00000134294,87.1165644171779,69.5652173913043,28.780487804878,84.9462365591398,SLC38A2,1.25230061349693,1.02554942921488,0.798530312308634,0.818932305998899,0.330367571281347,0.338808274158691
ENSG00000257261,13.4969325153374,5.21739130434783,3.90243902439024,46.1192810457516,AC008014.1,2.58691206543967,0.292652708569938,0.386561264822134,0.113128201178419,0.289135254988914,0.0846162155155653
ENSG00000139211,57.6687116564417,8.69565217391304,8.78048780487805,16.9689119170984,AMIGO2,6.56782549420586,3.39849201517351,0.150786308973173,0.512446067042814,0.152257394914375,0.517445540867622
ENSG00000179715,14.1104294478528,3.47826086956522,7.80487804878049,21.7662801070473,PCED1B,1.80789877300613,0.648270139796842,0.246502835538752,0.159800427655025,0.553128313891835,0.358576569372251
ENSG00000005175,18.4049079754601,14.7826086956522,7.80487804878049,23.2434640522876,RPAP3,1.2450378924576,0.791831541721026,0.803188405797101,0.635989913654772,0.424065040650407,0.335788074928201
ENSG00000211584,19.0184049079755,7.82608695652174,7.31707317073171,15.3225806451613,SLC48A1,2.43012951601909,1.24120116241524,0.411500701262272,0.510755148741419,0.384736428009441,0.477535301668806
ENSG00000061273,48.4662576687117,31.304347826087,15.1219512195122,39.4822006472492,HDAC7,1.54822767552829,1.22754701800262,0.64589983489268,0.792872416250891,0.312009879592467,0.383006797281088
ENSG00000134291,47.8527607361963,15.6521739130435,20.4878048780488,39.2487046632124,TMEM106C,2.33567046450482,1.21921885440078,0.327090301003345,0.398794662074903,0.428142589118199,0.521999517024873
ENSG00000079387,11.0429447852761,8.69565217391304,3.90243902439024,10.9885620915033,SENP1,1.26993865030675,1.00494902729947,0.78743961352657,0.7913366736706,0.353387533875339,0.355136458427781
ENSG00000152556,34.3558282208589,21.7391304347826,6.82926829268293,18.010752688172,PFKM,1.58036809815951,1.90751762659097,0.632763975155279,1.20700843608047,0.198780487804878,0.379177284310157
ENSG00000177981,25.1533742331288,17.3913043478261,5.85365853658537,16.1172161172161,ASB8,1.44631901840491,1.5606525376464,0.691410392364793,1.07905138339921,0.232718619869126,0.363192904656319
ENSG00000139620,13.4969325153374,11.304347826087,5.85365853658537,13.5678391959799,KANSL2,1.19395941481831,0.994773915019314,0.837549407114625,0.83317230273752,0.43370288248337,0.431436314363144
ENSG00000129315,15.9509202453988,14.7826086956522,5.36585365853659,24.1935483870968,CCNT1,1.07903284012992,0.659304703476483,0.926755852842809,0.611014492753623,0.336397748592871,0.221788617886179
ENSG00000167535,11.0429447852761,8.69565217391304,0.975609756097561,13.766339869281,CACNB3,1.26993865030675,0.802169995084743,0.78743961352657,0.63166043091214,0.0883468834688347,0.0708692190779475
ENSG00000174243,18.4049079754601,10.4347826086957,8.29268292682927,21.5686274509804,DDX23,1.7638036809816,0.853318460680424,0.56695652173913,0.483794466403162,0.450569105691057,0.384478935698448
ENSG00000134285,17.1779141104294,25.2173913043478,2.92682926829268,62.3655913978495,FKBP11,0.681193145758409,0.275438967632748,1.46801242236025,0.404347826086956,0.116063919259882,0.0469301934398654
ENSG00000134287,39.8773006134969,34.7826086956522,19.0243902439024,35.4838709677419,ARF3,1.14647239263804,1.12381483547128,0.872240802675585,0.980237154150198,0.477073170731707,0.536141906873614
ENSG00000181929,27.6073619631902,13.9130434782609,10.2439024390244,28.021978021978,PRKAG1,1.98427914110429,0.985203897509924,0.503961352657005,0.496504688832055,0.371056910569106,0.365566714490674
ENSG00000167548,17.7914110429448,16.5217391304348,4.8780487804878,15.4207573632539,KMT2D,1.07684856312561,1.15373133911957,0.928635682158921,1.07139608913142,0.274179983179142,0.316330039153052
ENSG00000139636,31.2883435582822,17.3913043478261,8.78048780487805,13.8987043580683,LMBR1L,1.79907975460123,2.25116980347302,0.555839727195226,1.25128960943257,0.280631276901004,0.631748656469616
ENSG00000123416,65.6441717791411,64.3478260869565,50.7317073170732,93.168433451119,TUBA1B,1.02014591278395,0.704575244506837,0.980251930109711,0.690661243335349,0.772828812400274,0.544516049458851
ENSG00000258017,14.1104294478528,6.08695652173913,5.36585365853659,8.33333333333333,AC011603.2,2.31814198071867,1.69325153374233,0.431379962192817,0.730434782608696,0.380275715800636,0.64390243902439
ENSG00000167552,79.7546012269939,68.695652173913,52.1951219512195,75.9803921568627,TUBA1A,1.16098470140561,1.04967346131011,0.861337792642141,0.904123422159888,0.654446529080675,0.686955153422502
ENSG00000167553,30.0613496932515,31.304347826087,17.0731707317073,77.6881720430108,TUBA1C,0.960293115201091,0.386948861103445,1.0413487133984,0.40294869866105,0.545392953929539,0.219765381044814
ENSG00000123352,48.4662576687117,35.6521739130435,14.6341463414634,28.2258064516129,SPATS2,1.35941942241508,1.7170902716915,0.735608145294441,1.26310559006211,0.301945044766903,0.518466898954704
ENSG00000187778,24.5398773006135,20.8695652173913,7.80487804878049,24.1758241758242,MCRS1,1.1758691206544,1.01505856107083,0.850434782608696,0.863241106719368,0.318048780487805,0.322838137472284
ENSG00000110844,22.6993865030675,11.304347826087,6.82926829268293,20.0980392156863,PRPF40B,2.00802265219443,1.12943288942092,0.498002350176263,0.562460233297985,0.300856954515491,0.339797739440809
ENSG00000139644,69.3251533742331,64.3478260869565,30.7317073170732,85.2941176470588,TMBIM6,1.07735035649146,0.81277766024963,0.928203155059638,0.754422788605697,0.443298078998489,0.360302775441547
ENSG00000167566,19.0184049079755,15.6521739130435,5.36585365853659,16.3978494623656,NCKAP5L,1.21506475800954,1.15981092225686,0.823001402524544,0.954526015680684,0.282140047206924,0.327229108356657
ENSG00000135472,23.9263803680982,20,3.41463414634146,13.5377711293942,FAIM2,1.19631901840491,1.76737958851642,0.835897435897436,1.47734806629834,0.142714196372733,0.252230157660693
ENSG00000066117,21.4723926380368,14.7826086956522,6.34146341463415,19.5970695970696,SMARCD1,1.4525442078672,1.09569405424001,0.688447204968944,0.754327509142625,0.295331010452962,0.323592432186004
ENSG00000178449,56.441717791411,42.6086956521739,24.8780487804878,54.3548387096774,COX14,1.32465256041067,1.03839362108827,0.754914933837429,0.783898851761063,0.440774125132556,0.457697039878411
ENSG00000139624,17.7914110429448,20,9.75609756097561,19.2629815745394,CERS5,0.889570552147239,0.923606295012003,1.12413793103448,1.03826086956522,0.48780487804878,0.506468716861082
ENSG00000050405,86.5030674846626,63.4782608695652,23.9024390243902,68.010752688172,LIMA1,1.36271955626523,1.27190281044642,0.733826703669442,0.933356246777797,0.276318975955717,0.351450882097754
ENSG00000161813,59.5092024539877,26.9565217391304,21.4634146341463,40.4067321178121,LARP4,2.20759944587374,1.47275464594562,0.452980726131779,0.667129468934398,0.360673874779985,0.531184124753431
ENSG00000066084,37.4233128834356,28.695652173913,14.6341463414634,33.2738626226583,DIP2B,1.30414575199851,1.12470599845392,0.766785459729152,0.862408206084625,0.391043582566973,0.439809062969986
ENSG00000123268,29.4478527607362,27.8260869565217,10.2439024390244,27.9731993299832,ATF1,1.05828220858896,1.0527166525844,0.944927536231884,0.994740952876855,0.347865853658537,0.36620417701183
ENSG00000185432,55.8282208588957,32.1739130434783,16.5853658536585,67.6470588235294,METTL7A,1.73520145912784,0.825286743131502,0.576301958910654,0.475614366729679,0.297078531224873,0.245174973488865
ENSG00000110911,34.9693251533742,29.5652173913043,10.7317073170732,35.6209150326797,SLC11A2,1.18278599783472,0.981707660269038,0.845461479786423,0.829996011168728,0.3068891741549,0.301275453121504
ENSG00000050426,32.5153374233129,22.6086956521739,13.1707317073171,29.3010752688172,LETMD1,1.43817838603115,1.10969775426352,0.69532403609516,0.771599521340247,0.405062126092959,0.449496531662564
ENSG00000110925,14.7239263803681,9.56521739130435,3.41463414634146,15.8602150537634,CSRNP2,1.53931957612939,0.928356036185921,0.64963768115942,0.603095062638172,0.231910569105691,0.21529557668458
ENSG00000135457,14.7239263803681,13.9130434782609,11.219512195122,32.2712418300654,TFCP2,1.05828220858896,0.45625533897647,0.944927536231884,0.431128233351679,0.761991869918699,0.34766285890707
ENSG00000183283,61.9631901840491,46.9565217391304,25.3658536585366,73.1182795698925,DAZAP2,1.31958645762327,0.847437748105377,0.75781317262161,0.642199488491049,0.409369717459551,0.346915351506456
ENSG00000161835,11.0429447852761,16.5217391304348,2.4390243902439,53.0088495575221,GRASP,0.668388763319341,0.208322664563639,1.49613526570048,0.311678885098352,0.147625160462131,0.0460116454253023
ENSG00000123358,71.1656441717791,37.3913043478261,23.9024390243902,81.7204301075269,NR4A1,1.90326722784991,0.870842751049403,0.525412293853074,0.457551487414188,0.335870479394449,0.292490372272144
ENSG00000123395,34.3558282208589,29.5652173913043,9.75609756097561,50.8064516129032,ATG101,1.16203536629376,0.676209952283572,0.86055900621118,0.58191856452726,0.28397212543554,0.192024777390631
ENSG00000111057,18.4049079754601,13.0434782608696,13.1707317073171,84.5758354755784,KRT18,1.39740967961827,0.217614261472766,0.708695652173913,0.154222280956786,0.715609756097561,0.155726888575877
ENSG00000063046,74.2331288343558,66.0869565217391,41.9512195121951,78.494623655914,EIF4B,1.12326444946723,0.945709723506177,0.890262306863097,0.841929720071471,0.565127998387422,0.534447043100568
ENSG00000257337,18.4049079754601,12.1739130434783,10.7317073170732,21.7616580310881,AC068888.1,1.51183172655565,0.845749342681858,0.661449275362319,0.559420289855073,0.583089430894309,0.4931475029036
ENSG00000111077,19.6319018404908,24.3478260869565,4.8780487804878,43.4163701067616,TNS2,0.806310254163015,0.452177411244091,1.24021739130435,0.5607982893799,0.200348432055749,0.112355057976809
ENSG00000167778,31.9018404907975,13.9130434782609,4.39024390243902,18.75,SPRYD3,2.29294478527607,1.70143149284254,0.436120401337793,0.742028985507246,0.137617260787992,0.234146341463415
ENSG00000167779,19.0184049079755,38.2608695652174,7.31707317073171,83.0216903515333,IGFBP6,0.49707194645845,0.22907754380147,2.01178120617111,0.460853897375637,0.191241685144124,0.088134475939354
ENSG00000139631,19.6319018404908,17.3913043478261,9.75609756097561,21.5277777777778,CSAD,1.12883435582822,0.911933504848605,0.885869565217391,0.807854137447405,0.496951219512195,0.453186467348544
ENSG00000182544,11.0429447852761,24.3478260869565,2.92682926829268,12.9032258064516,MFSD5,0.453549517966696,0.855828220858896,2.2048309178744,1.88695652173913,0.120209059233449,0.226829268292683
ENSG00000123349,71.7791411042945,77.3913043478261,66.3414634146341,95.4301075268817,PFDN5,0.927483283931895,0.752164520867536,1.07818654775176,0.81097366809553,0.857221156481228,0.695183785640673
ENSG00000139637,33.7423312883436,30.4347826086957,8.29268292682927,35.4838709677419,C12orf10,1.10867659947415,0.950920245398773,0.90197628458498,0.857707509881423,0.245764966740577,0.23370288248337
ENSG00000094914,11.6564417177914,13.0434782608696,2.92682926829268,11.9047619047619,AAAS,0.893660531697341,0.979141104294479,1.11899313501144,1.09565217391304,0.224390243902439,0.245853658536585
ENSG00000185591,18.4049079754601,15.6521739130435,5.85365853658537,17.5824175824176,SP1,1.1758691206544,1.04677914110429,0.850434782608696,0.890217391304348,0.318048780487805,0.332926829268293
ENSG00000205352,60.7361963190184,45.2173913043478,29.7560975609756,64.7849462365591,PRR13,1.3432043416706,0.937504773057048,0.744488361879666,0.69796139274761,0.489923626508992,0.459305738285599
ENSG00000197111,82.2085889570552,74.7826086956522,45.8536585365854,90.5913978494624,PCBP2,1.09930089884434,0.907465729733666,0.909669046073978,0.82549348471165,0.557772115034583,0.506159079394948
ENSG00000139625,15.9509202453988,10.4347826086957,3.90243902439024,8.06451612903226,MAP3K12,1.52862985685072,1.97791411042945,0.654180602006689,1.29391304347826,0.244652908067542,0.48390243902439
ENSG00000170653,27.6073619631902,25.2173913043478,10.7317073170732,32.2344322344322,ATF7,1.0947746985403,0.856455660903514,0.913429951690821,0.782312252964427,0.388726287262873,0.332926829268293
ENSG00000135390,76.6871165644172,71.304347826087,57.5609756097561,89.247311827957,ATP5MC2,1.07549004937902,0.859265281986843,0.929808695652174,0.798952331063384,0.750595121951219,0.644960329121363
ENSG00000012822,43.558282208589,25.2173913043478,9.26829268292683,30.1075268817204,CALCOCO1,1.72731119103025,1.44675723049956,0.57893447642376,0.837577639751553,0.21277911370663,0.307839721254355
ENSG00000094916,36.1963190184049,25.2173913043478,12.6829268292683,38.1944444444444,CBX5,1.43537127141951,0.947685443390965,0.696683861459101,0.660237154150198,0.350392724266226,0.332062084257206
ENSG00000135486,74.2331288343558,76.5217391304348,62.4390243902439,95.4301075268817,HNRNPA1,0.970092024539877,0.777879547221982,1.03083003952569,0.801861604409063,0.815964523281596,0.654290621779457
ENSG00000111481,38.6503067484663,41.7391304347826,13.6585365853659,49.0842490842491,COPZ1,0.925996932515337,0.787427891218753,1.07991718426501,0.850356911096691,0.327235772357724,0.278267200582454
ENSG00000161642,12.8834355828221,14.7826086956522,5.36585365853659,29.2445774121167,ZNF385A,0.871526524720318,0.440541007013635,1.14741200828157,0.505482041587902,0.362984218077475,0.18348200361799
ENSG00000161638,32.5153374233129,35.6521739130435,9.75609756097561,55.7833089311859,ITGA5,0.91201556187341,0.582886495016344,1.09647251845775,0.639119023165582,0.273646638905413,0.174892772549773
ENSG00000135447,12.2699386503067,1.73913043478261,9.26829268292683,24.1645244215938,PPP1R1A,1.32386180174362,0.50776661010312,0.141739130434783,0.0719703977798335,0.755365853658536,0.383549558899844
ENSG00000135441,36.1963190184049,41.7391304347826,22.4390243902439,49.1580310880829,BLOC1S1,0.867203476482618,0.736325646435009,1.15313190862196,0.8490805980409,0.53760162601626,0.456467110125647
ENSG00000135404,84.0490797546012,81.7391304347826,79.0243902439024,94.7643979057592,CD63,1.02826001827438,0.886926753211538,0.972516661377341,0.862551044919529,0.940217197792416,0.833903786551678
ENSG00000205323,29.4478527607362,34.7826086956522,14.1463414634146,22.8847245883021,SARNP,0.846625766871166,1.28679078688974,1.18115942028985,1.51990505987701,0.406707317073171,0.618156509108515
ENSG00000123353,22.6993865030675,20.8695652173913,9.75609756097561,47.6190476190476,ORMDL2,1.08767893660532,0.476687116564417,0.919388954171563,0.438260869565217,0.429795649307844,0.204878048780488
ENSG00000135392,11.0429447852761,8.69565217391304,3.41463414634146,7.92483660130719,DNAJC14,1.26993865030675,1.3934602491936,0.78743961352657,1.09726580008965,0.309214092140921,0.430877545888861
ENSG00000123342,16.5644171779141,33.0434782608696,8.29268292682927,35.7751277683135,MMP19,0.501291572489506,0.463014899211218,1.99484702093398,0.923643892339544,0.250962772785623,0.231800232288037
ENSG00000170473,20.8588957055215,19.1304347826087,8.78048780487805,32.7838827838828,PYM1,1.09035136642499,0.636254584090208,0.917135549872123,0.583531697838232,0.420946915351506,0.267829404551029
ENSG00000185664,75.4601226993865,51.304347826087,32.1951219512195,1.64835164835165,PMEL,1.47083290007279,45.7791411042945,0.67988688582538,31.1246376811594,0.426650803093397,19.5317073170732
ENSG00000123374,11.6564417177914,7.82608695652174,2.92682926829268,13.7809187279152,CDK2,1.48943421949557,0.8458392323423,0.671395881006865,0.567892976588629,0.251091142490372,0.212382739212008
ENSG00000111540,49.079754601227,26.0869565217391,12.1951219512195,28.7634408602151,RAB5B,1.88139059304703,1.70632417865948,0.531521739130435,0.906948394961398,0.248475609756098,0.423979940733987
ENSG00000123411,12.2699386503067,6.08695652173913,2.4390243902439,14.1748366013072,IKZF4,2.01577563540754,0.865614115733456,0.496086956521739,0.429419872196467,0.198780487804878,0.172067196176285
ENSG00000197728,79.7546012269939,77.3913043478261,72.1951219512195,95.4301075268817,RPS26,1.03053698214655,0.835738356519485,0.970367892976589,0.81097366809553,0.905215759849906,0.756523531432497
ENSG00000170515,58.2822085889571,44.3478260869565,25.8536585365854,71.0836277974087,PA2G4,1.3142066642608,0.819910440630067,0.76091533180778,0.623882424984691,0.443594351732991,0.363707640390406
ENSG00000229117,89.5705521472393,89.5652173913044,88.2926829268293,99.1935483870968,RPL41,1.00005956280898,0.90298768018355,0.999940440738535,0.902933898904207,0.985733377881724,0.890105096172913
ENSG00000139641,28.8343558282209,14.7826086956522,4.39024390243902,23.3870967741935,ESYT1,1.95055936485023,1.23291728368944,0.512673450508788,0.632083958020989,0.152257394914375,0.187720773759462
ENSG00000196465,55.8282208588957,40.8695652173913,21.4634146341463,42.2043010752688,MYL6B,1.36600965931341,1.32280879996874,0.732059245102723,0.968374411520355,0.384454569820424,0.508559888146652
ENSG00000092841,92.6380368098159,83.4782608695652,87.3170731707317,98.1182795698925,MYL6,1.06093841039175,0.944146566938398,0.901122948459545,0.850792138177487,0.942561783233726,0.889916471767457
ENSG00000139613,39.8773006134969,27.8260869565217,11.7073170731707,26.0752688172043,SMARCC2,1.43309049079755,1.5293150338372,0.697792642140468,1.0671447781264,0.293583489681051,0.44898164445562
